height_m,bin_index,r_wet_m,number_concentration_m3
0.0,191,5.151448130505867e-05,69.63300048808887
0.0,192,5.308166326885269e-05,58.64399277280923
0.0,193,5.469650412406012e-05,49.29706998269078
0.0,194,5.636045320375822e-05,41.36260062006379
0.0,195,5.807500391606507e-05,34.64046549488812
0.0,196,5.98416950844824e-05,28.95667924813744
0.0,197,6.166211232900526e-05,24.16033461603943
0.0,198,6.353788948922824e-05,20.120848335514843
0.0,199,6.547071009072931e-05,16.725487430489114
1.0,0,1.521984294022734e-07,16.679126993796753
1.0,1,1.5731045268750083e-07,20.06563307951544
1.0,2,1.6258120114685921e-07,24.094702742465717
1.0,3,1.680154213387226e-07,28.87881936791157
1.0,4,1.736180043167001e-07,34.54828162714992
1.0,5,1.793939900150758e-07,41.25367315332543
1.0,6,1.8534857175909444e-07,49.16861227979609
1.0,7,1.9148710090352239e-07,58.4928031011691
1.0,8,1.9781509160289573e-07,69.45540896161576
1.0,9,2.0433822571682808e-07,82.3187689456156
1.0,10,2.1106235785388678e-07,97.38247698022327
1.0,11,2.1799352055761788e-07,114.98784169006123
1.0,12,2.2513792963842374e-07,135.52274310881404
1.0,13,2.3250198965529144e-07,159.4268996751142
1.0,14,2.4009229955148934e-07,187.19755555837312
1.0,15,2.4791565844870134e-07,219.39559420384418
1.0,16,2.559790716040308e-07,256.65207899393926
1.0,17,2.6428975653473434e-07,299.6752160360706
1.0,18,2.7285514931514464e-07,349.2577272576547
1.0,19,2.816829110502724e-07,406.28461417665704
1.0,20,2.907809345305305e-07,471.74128389548036
1.0,21,3.0015735107099447e-07,546.7219990277097
1.0,22,3.0982053753936993e-07,632.438602418708
1.0,23,3.197791235752518e-07,730.2294556951973
1.0,24,3.3004199900429034e-07,841.5685179280372
1.0,25,3.4061832145002886e-07,968.0744771022696
1.0,26,3.515175241469513e-07,1111.519832769747
1.0,27,3.6274932395841007e-07,1273.8398133572664
1.0,28,3.7432372960388394e-07,1457.1409962976497
1.0,29,3.862510501005944e-07,1663.7094836551025
1.0,30,3.9854190342527273e-07,1896.018470480883
