height_m,bin_index,r_wet_m,number_concentration_m3
1.0,198,4.0627804053449636e-07,0.002188612868031705
1.0,199,4.175810803602998e-07,0.0014079974930214353
2.0,0,1.6946324162715955e-09,0.001399697058495057
2.0,1,1.7413540038822866e-09,0.002175835749838437
2.0,2,1.7893695801649423e-09,0.0033673089505910215
2.0,3,1.838715277330848e-09,0.005188055599187615
2.0,4,1.889428251174727e-09,0.007957764466336453
2.0,5,1.941546710760708e-09,0.012151848427793963
2.0,6,1.995109948997075e-09,0.018473892526625412
2.0,7,2.0501583741271873e-09,0.02796013662663101
2.0,8,2.1067335421648093e-09,0.0421293710057167
2.0,9,2.164878190302932e-09,0.06319685588091863
2.0,10,2.2246362713260785e-09,0.09437800266137036
2.0,11,2.2860529890569383e-09,0.14031719893465588
2.0,12,2.349174834869148e-09,0.20769012483413105
2.0,13,2.414049625298959e-09,0.3060452237753212
2.0,14,2.480726540789497e-09,0.44897295876861926
2.0,15,2.5492561656023187e-09,0.6557217426537459
2.0,16,2.619690528931975e-09,0.9534190102607468
2.0,17,2.6920831472603545e-09,1.3801073040490337
2.0,18,2.7664890679885617e-09,1.9888715147626024
2.0,19,2.842964914385264e-09,2.853418211801908
2.0,20,2.921568931891462e-09,4.075575652578997
2.0,21,3.0023610358227636e-09,5.79531865009941
2.0,22,3.085402860511439e-09,8.204091844721578
2.0,23,3.1707578099316115e-09,11.562414674571217
2.0,24,3.258491109852163e-09,16.223008784430753
2.0,25,3.3486698615631223e-09,22.661001657440508
2.0,26,3.441363097222502e-09,31.513137175409977
2.0,27,3.536641836871761e-09,43.62837294038372
2.0,28,3.63457914716935e-09,60.132773439005646
2.0,29,3.735250201893013e-09,82.5122243825747
2.0,30,3.838732344262791e-09,112.71720184422385
2.0,31,3.9451051511379395e-09,153.29463231540333
2.0,32,4.054450499142298e-09,207.55277460563065
2.0,33,4.166852632773853e-09,279.7660341712079
2.0,34,4.28239823455561e-09,375.42767037387415
2.0,35,4.401176497286151e-09,501.55945376167347
2.0,36,4.5232791984495276e-09,667.0884392942255
2.0,37,4.648800776845478e-09,883.30209529043
2.0,38,4.77783841150221e-09,1164.394004997794
2.0,39,4.910492102935313e-09,1528.1131602417272
2.0,40,5.046864756817546e-09,1996.5303997045623
2.0,41,5.187062270125662e-09,2596.9356956820143
2.0,42,5.331193619831505e-09,3362.879633573099
2.0,43,5.479370954205976e-09,4335.371413886037
2.0,44,5.6317096868055756e-09,5564.243881639282
2.0,45,5.788328593212518e-09,7109.693290764402
2.0,46,5.949349910600463e-09,9043.997580146817
2.0,47,6.114899440199107e-09,11453.411721801218
2.0,48,6.285106652731983e-09,14440.232069821965
2.0,49,6.4601047969028165e-09,18125.013494997722
2.0,50,6.640031011006893e-09,22648.913387083634
2.0,51,6.82502643774483e-09,28176.12536273252
2.0,52,7.015236342317118e-09,34896.352831399025
2.0,53,7.210810233878718e-09,43027.2586414579
2.0,54,7.411901990433805e-09,52816.81216291017
2.0,55,7.618669987251685e-09,64545.43979379616
2.0,56,7.831277228885534e-09,78527.8695662912
2.0,57,8.049891484876504e-09,95114.54596829509
2.0,58,8.274685429226366e-09,114692.47810289875
2.0,59,8.505836783722379e-09,137685.37380638838
2.0,60,8.743528465198997e-09,164552.9053416984
2.0,61,8.987948736821271e-09,195788.94983179666
2.0,62,9.239291363475552e-09,231918.65075006717
2.0,63,9.497755771353559e-09,273494.1565377095
