height_m,bin_index,r_wet_m,number_concentration_m3
2.0,11,6.347755873412396e-09,11.464642590226463
2.0,12,6.559816253954792e-09,15.56865211254754
2.0,13,6.779433020372084e-09,21.06839688562409
2.0,14,7.006882446862008e-09,28.412009479923967
2.0,15,7.242450223477449e-09,38.182327171793865
2.0,16,7.48643169365841e-09,51.13435978029536
2.0,17,7.739132092262021e-09,68.24223405817348
2.0,18,8.000866783865327e-09,90.75773204704166
2.0,19,8.271961501131809e-09,120.28293581995567
2.0,20,8.552752583052412e-09,158.85993895077286
2.0,21,8.843587212896133e-09,209.0810874703179
2.0,22,9.144823655733006e-09,274.22376994734054
2.0,23,9.456831495424613e-09,358.41438542772755
2.0,24,9.779991871013415e-09,466.82677422958716
2.0,25,1.0114697712482464e-08,605.9210914825844
2.0,26,1.0461353975901056e-08,783.7298240488624
2.0,27,1.0820377878019887e-08,1010.1983803097606
2.0,28,1.1192199130430404e-08,1297.5883957318586
2.0,29,1.1577260173457553e-08,1660.9525651428942
2.0,30,1.1976016410012531e-08,2118.690398140969
2.0,31,1.2388936439691761e-08,2693.1947523158365
2.0,32,1.2816502293469912e-08,3411.5992773903745
2.0,33,1.3259209669398085e-08,4306.636941546366
2.0,34,1.371756816978233e-08,5417.619541202002
2.0,35,1.4192101540381672e-08,6791.547442821912
2.0,36,1.4683347912229093e-08,8484.357690345947
2.0,37,1.5191860046742123e-08,10562.316951572415
2.0,38,1.5718205584850804e-08,13103.563488093267
2.0,39,1.626296730093014e-08,16199.799335765389
2.0,40,1.6826743362380762e-08,19958.13010307171
2.0,41,1.7410147595753935e-08,24503.04517200286
2.0,42,1.8013809760366154e-08,29978.525576836204
2.0,43,1.8638375830392418e-08,36550.26042074443
2.0,44,1.928450828646662e-08,44407.945379108365
2.0,45,1.9952886417850505e-08,53767.62867918402
2.0,46,2.0644206636260788e-08,64874.06102906384
2.0,47,2.1359182802465066e-08,78002.99643467716
2.0,48,2.209854656677218e-08,93463.38088588929
2.0,49,2.2863047724551903e-08,111599.35576354849
2.0,50,2.365345458792012e-08,132791.99282975018
2.0,51,2.4470554374722553e-08,157460.6681838603
2.0,52,2.5315153615938915e-08,186063.97402213325
2.0,53,2.6188078582613664e-08,219100.0599035025
2.0,54,2.7090175733397448e-08,257106.29001013102
2.0,55,2.8022312183757288e-08,300658.1001362148
2.0,56,2.898537619788051e-08,350366.9383856083
2.0,57,2.9980277704264724e-08,406877.17733765696
2.0,58,3.100794883594386e-08,470861.89324125584
2.0,59,3.206934449626212e-08,543017.4200454036
2.0,60,3.316544295106246e-08,624056.6030980768
2.0,61,3.429724644811052e-08,714700.6993529765
2.0,62,3.5465781864532695e-08,815669.8979665972
2.0,63,3.667210138299732e-08,927672.4671221729
2.0,64,3.791728319732711e-08,1051392.5694544788
2.0,65,3.9202432248186425e-08,1187476.8290253817
2.0,66,4.0528680989444546e-08,1336519.776639069
2.0,67,4.189719018578029e-08,1499048.3463864615
2.0,68,4.330914974205613e-08,1675505.6434437027
2.0,69,4.476577956495805e-08,1866234.2498963708
2.0,70,4.626833045737154e-08,2071459.380123942
2.0,71,4.781808504593788e-08,2291272.2383347237
2.0,72,4.9416358742217556e-08,2525613.966399125
2.0,73,5.106450073787369e-08,2774260.598377859
2.0,74,5.2763895034277675e-08,3036809.457349245
2.0,75,5.4515961506935416e-08,3312667.438688153
2.0,76,5.6322157005131173e-08,3601041.620466773
2.0,77,5.818397648719671e-08,3900932.6250313483
2.0,78,6.010295419181409e-08,4211131.125343398
2.0,79,6.20806648457845e-08,4530217.845066102
2.0,80,6.411872490870598e-08,4856567.342824705
2.0,81,6.621879385503386e-08,5188355.799280011
2.0,82,6.838257549401667e-08,5523572.94188722
2.0,83,7.061181932803626e-08,5860038.148236183
2.0,84,7.290832194991355e-08,6195420.666969509
2.0,85,7.527392847977483e-08,6527263.788176137
2.0,86,7.771053404211982e-08,6853012.685954414
2.0,87,8.02200852837652e-08,7170045.5479101185
2.0,88,8.28045819333937e-08,7475707.503223683
2.0,89,8.546607840347316e-08,7767346.766156407
2.0,90,8.82066854353645e-08,8042352.328921833
2.0,91,9.102857178848699e-08,8298192.469934898
2.0,92,9.393396597445708e-08,8532453.293390127
2.0,93,9.69251580371665e-08,8742876.486242643
2.0,94,1.0000450137982584e-07,8927395.470640166
2.0,95,1.0317441464003686e-07,9084169.144700387
2.0,96,1.0643738361402865e-07,9211612.442431156
2.0,97,1.0979596323122648e-07,9308423.003989581
2.0,98,1.1325277958038424e-07,9373603.328959495
2.0,99,1.1681053198856807e-07,9406477.885764103
2.0,100,1.2047199515431413e-07,9406704.766848791
2.0,101,1.2424002133635438e-07,9374281.60843449
2.0,102,1.2811754259934753e-07,9309545.631516283
2.0,103,1.3210757311810524e-07,9213167.80311004
2.0,104,1.362132115418593e-07,9086141.259119479
2.0,105,1.4043764342017234e-07,8929764.26815513
2.0,106,1.4478414369213569e-07,8745618.144952118
2.0,107,1.4925607924057008e-07,8535540.638756469
2.0,108,1.538569115129718e-07,8301595.422726631
2.0,109,1.585901992110099e-07,8046038.392163359
2.0,110,1.6345960105040986e-07,7771281.54008389
2.0,111,1.6846887859311066e-07,7479855.216877703
2.0,112,1.7362189915361059e-07,7174369.595946088
2.0,113,1.7892263878145593e-07,6857476.159521461
2.0,114,1.8437518532187172e-07,6531829.989268654
2.0,115,1.8998374155657887e-07,6200053.596486267
2.0,116,1.957526284268953e-07,5864702.959032445
2.0,117,2.0168628834126334e-07,5528236.349349051
2.0,118,2.077892885694385e-07,5192986.443333407
2.0,119,2.140663247256039e-07,4861136.096766256
2.0,120,2.2052222434272566e-07,4534698.068119531
2.0,121,2.2716195054054293e-07,4215498.85735585
2.0,122,2.3399060578953692e-07,3905166.723184113
2.0,123,2.4101343577330707e-07,3605123.8392410553
2.0,124,2.4823583335171643e-07,3316582.4555666214
2.0,125,2.5566334262718973e-07,3040544.8478196636
2.0,126,2.633016631165605e-07,2777806.764711713
2.0,127,2.711566540308648e-07,2528964.0253973734
2.0,128,2.792343386655421e-07,2294421.8737534266
2.0,129,2.8754090890356827e-07,2074406.6658186724
2.0,130,2.960827298340925e-07,1868979.4498623465
2.0,131,3.048663444892557e-07,1678050.9948885841
2.0,132,3.138984787018698e-07,1501397.8317782094
2.0,133,3.2318604608663424e-07,1338678.8903356467
2.0,134,3.327361531475402e-07,1189452.3436466805
2.0,135,3.425561045140386e-07,1053192.3066187187
2.0,136,3.526534083084158e-07,929305.076569767
2.0,137,3.6303578164679933e-07,817144.648453722
